uid,timestamp,ip_address,browser,os,device,login_result
17558,2025-05-16T01:24:01.247802,116.206.45.10,Safari 16.4,iOS 16,Tablet,False
5471,2025-05-07T02:28:55.302167,85.60.126.0,Safari 16.4,iOS 16,Tablet,True
59444,2025-05-10T09:49:51.481333,151.83.32.114,Safari 16.3,iOS 16,Mobile,True
17427,2025-05-10T08:06:53.916557,134.28.153.7,Firefox 113.0.1,Windows 11,Desktop,True
18239,2025-05-19T20:41:27.908899,145.68.107.2,Chrome 115.0.5790.98,Android 13,Mobile,True
5701,2025-05-06T18:13:38.690640,214.2.164.144,Safari 15.6,iOS 16,Tablet,True
11432,2025-05-02T18:15:09.285701,15.227.85.166,Safari 16.4,iOS 16,Tablet,True
89740,2025-05-25T05:05:13.273009,205.54.228.146,Safari 15.6,macOS 13,Desktop,True
36873,2025-04-30T08:32:30.407523,163.184.132.157,Safari 15.6,macOS 13,Desktop,True
46331,2025-05-16T07:48:48.613117,193.69.97.123,Chrome 114.0.5735.91,Windows 10,Desktop,True
19300,2025-05-27T17:52:13.815198,185.195.7.114,Firefox 113.0.1,Android 13,Tablet,True
13337,2025-05-05T01:53:48.287744,157.1.84.15,Edge 113.0.1774.57,Android 13,Tablet,True
10294,2025-05-06T11:24:33.836784,220.228.193.99,Safari 16.4,macOS 13,Desktop,True
94466,2025-05-11T18:52:23.055719,176.224.247.163,Edge 113.0.1774.57,Windows 11,Tablet,True
636,2025-05-23T16:50:52.525580,223.198.59.4,Firefox 112.0,Android 13,Tablet,True
807,2025-05-15T18:47:52.721854,218.240.82.4,Firefox 113.0.1,Android 13,Mobile,True
33112,2025-05-12T04:05:08.599245,218.104.150.28,Safari 16.3,iOS 16,Tablet,True
72909,2025-05-16T03:08:24.043238,159.84.82.7,Safari 16.3,iOS 16,Mobile,True
66166,2025-05-15T18:48:40.693990,81.41.111.101,Safari 16.3,iOS 16,Tablet,True
54133,2025-05-23T05:37:58.816035,207.114.182.196,Chrome 115.0.5790.98,Android 13,Mobile,True
97202,2025-05-18T18:46:54.546604,60.155.14.102,Chrome 113.0.0,Windows 11,Tablet,True
43595,2025-05-21T01:09:08.335564,131.196.169.171,Safari 15.6,iOS 16,Mobile,True
91812,2025-05-05T06:43:02.673816,220.107.155.217,Chrome 115.0.5790.98,Windows 10,Desktop,False
35881,2025-05-01T09:28:37.830400,197.229.16.90,Firefox 112.0,Android 13,Mobile,True
59937,2025-05-17T14:58:08.669044,137.186.150.178,Chrome 113.0.0,Android 13,Tablet,True
12501,2025-04-30T04:00:34.975352,223.234.49.247,Firefox 114.0,Android 13,Tablet,True
26726,2025-05-28T07:58:06.722559,141.250.150.190,Chrome 115.0.5790.98,Ubuntu 22.04,Desktop,True
91320,2025-05-28T08:17:19.118236,135.196.173.145,Firefox 113.0.1,Windows 10,Desktop,True
3383,2025-04-30T17:03:26.781972,173.21.245.30,Chrome 114.0.5735.91,Ubuntu 22.04,Desktop,True
7937,2025-05-11T01:51:58.636775,52.224.136.139,Safari 16.3,iOS 16,Mobile,True
57853,2025-05-23T13:06:10.738723,210.85.101.144,Firefox 113.0.1,Windows 10,Desktop,True
39460,2025-05-07T14:21:13.224062,150.208.178.104,Chrome 114.0.5735.91,Android 13,Tablet,True
55062,2025-05-09T11:35:45.043663,193.69.14.176,Firefox 113.0.1,Android 13,Mobile,True
54975,2025-05-26T04:51:03.856196,84.0.203.76,Safari 16.3,iOS 16,Mobile,True
17671,2025-05-12T05:42:26.376621,154.24.104.105,Edge 114.0.1823.67,Windows 11,Tablet,True
33546,2025-05-11T12:53:29.207780,73.180.97.106,Chrome 115.0.5790.98,Windows 11,Tablet,True
93375,2025-05-18T09:06:35.516910,30.100.223.26,Chrome 114.0.5735.91,Windows 11,Tablet,True
28731,2025-05-17T04:29:26.758633,9.120.36.132,Edge 113.0.1774.57,Ubuntu 22.04,Desktop,True
2833,2025-04-30T13:26:14.744849,49.149.161.29,Safari 16.4,macOS 13,Desktop,True
24217,2025-05-01T19:34:37.882269,108.208.234.0,Edge 114.0.1823.67,Windows 11,Desktop,True
98596,2025-05-03T07:00:12.086189,213.42.23.133,Edge 113.0.1774.57,Ubuntu 22.04,Desktop,True
47809,2025-05-06T03:12:15.863132,74.237.18.137,Safari 16.4,iOS 16,Tablet,True
87837,2025-05-10T07:37:59.062234,221.245.14.141,Firefox 112.0,Windows 11,Desktop,True
17090,2025-05-24T12:50:48.226092,62.99.228.161,Chrome 115.0.5790.98,Windows 11,Desktop,True
26644,2025-04-28T19:15:49.818554,167.61.130.65,Firefox 112.0,Android 13,Tablet,True
37203,2025-05-09T22:21:32.047184,117.135.244.182,Edge 113.0.1774.57,Windows 11,Tablet,True
97588,2025-05-16T09:45:14.784314,160.86.93.41,Safari 16.4,iOS 16,Tablet,True
42053,2025-05-14T01:43:58.558264,28.165.68.235,Safari 15.6,iOS 16,Mobile,True
99358,2025-05-05T16:24:23.745597,79.100.242.89,Chrome 115.0.5790.98,Windows 11,Desktop,True
38390,2025-05-11T00:36:40.999013,203.83.208.255,Edge 114.0.1823.67,Windows 11,Desktop,True
75601,2025-05-09T22:24:01.423129,4.39.130.66,Chrome 114.0.5735.91,Windows 11,Desktop,True
42235,2025-05-15T09:13:43.529098,77.57.49.125,Safari 16.4,iOS 16,Mobile,True
15428,2025-05-13T21:05:01.879810,144.45.39.122,Safari 16.4,iOS 16,Mobile,True
41658,2025-05-20T23:44:32.912550,152.36.202.252,Safari 16.3,macOS 13,Desktop,True
13038,2025-05-17T02:01:31.975848,198.230.238.241,Safari 15.6,iOS 16,Tablet,True
43534,2025-05-22T07:24:43.414775,3.217.193.143,Firefox 112.0,Windows 11,Desktop,True
14314,2025-05-01T07:25:18.241117,46.7.133.29,Firefox 114.0,Windows 11,Tablet,True
58331,2025-05-05T20:30:02.551565,99.189.84.248,Edge 113.0.1774.57,Ubuntu 22.04,Desktop,True
2890,2025-05-20T23:39:46.953013,52.198.152.154,Chrome 115.0.5790.98,Ubuntu 22.04,Desktop,True
55045,2025-05-13T04:45:30.493450,82.252.107.69,Safari 15.6,macOS 13,Desktop,True
63216,2025-05-04T01:43:48.749765,83.243.48.39,Chrome 115.0.5790.98,Android 13,Tablet,True
74946,2025-05-12T13:55:42.516055,207.79.6.233,Safari 15.6,iOS 16,Tablet,True
5247,2025-05-19T16:35:15.131653,93.248.130.230,Safari 16.4,iOS 16,Mobile,True
64643,2025-05-20T12:29:49.250237,31.59.100.203,Safari 15.6,macOS 13,Desktop,True
53757,2025-05-04T06:58:11.544733,155.113.143.22,Edge 114.0.1823.67,Android 13,Tablet,True
72256,2025-05-03T08:57:40.507614,94.101.241.220,Chrome 113.0.0,Ubuntu 22.04,Desktop,True
73784,2025-05-22T08:52:06.731590,129.46.161.236,Safari 16.4,iOS 16,Mobile,True
25686,2025-05-11T19:14:43.481157,166.218.94.207,Firefox 113.0.1,Ubuntu 22.04,Desktop,True
9834,2025-05-14T22:55:32.252845,202.51.165.151,Firefox 114.0,Android 13,Mobile,True
49010,2025-05-14T05:19:48.066040,157.151.25.177,Safari 16.3,macOS 13,Desktop,True
14817,2025-05-18T17:04:08.647089,123.24.156.1,Chrome 115.0.5790.98,Android 13,Mobile,True
76210,2025-05-10T15:36:46.345511,177.104.163.42,Edge 113.0.1774.57,Android 13,Mobile,True
94083,2025-05-24T15:08:12.450245,191.59.62.130,Safari 16.3,iOS 16,Mobile,True
2264,2025-05-12T16:25:50.381426,162.127.208.201,Edge 113.0.1774.57,Ubuntu 22.04,Desktop,True
63729,2025-05-21T17:25:27.908540,168.45.233.3,Edge 113.0.1774.57,Windows 11,Tablet,True
51791,2025-05-26T14:37:57.013852,161.127.162.145,Firefox 114.0,Ubuntu 22.04,Desktop,True
79453,2025-04-30T13:26:00.382455,193.188.34.132,Safari 16.4,iOS 16,Mobile,True
91167,2025-05-05T06:35:50.695283,49.36.249.249,Chrome 115.0.5790.98,Windows 11,Desktop,True
13203,2025-05-12T03:33:09.583609,218.149.224.146,Chrome 114.0.5735.91,Windows 11,Tablet,True
22407,2025-04-30T20:07:03.366675,55.243.33.203,Safari 16.4,iOS 16,Mobile,True
59063,2025-05-23T12:17:46.886245,119.249.41.6,Edge 113.0.1774.57,Windows 11,Desktop,True
49276,2025-05-13T15:15:53.320019,58.100.123.232,Edge 113.0.1774.57,Android 13,Mobile,True
92540,2025-05-26T19:45:05.830961,139.160.55.82,Firefox 112.0,Windows 11,Desktop,True
26850,2025-05-04T21:45:45.240568,129.121.82.83,Chrome 115.0.5790.98,Windows 11,Tablet,True
17411,2025-05-06T12:19:58.276304,184.81.68.190,Safari 16.3,iOS 16,Mobile,True
44669,2025-05-05T15:46:36.942526,143.152.139.181,Safari 16.4,iOS 16,Tablet,True
43855,2025-05-09T18:31:17.873958,81.83.231.202,Firefox 112.0,Ubuntu 22.04,Desktop,True
1445,2025-05-10T05:05:00.649210,211.100.22.45,Safari 16.4,iOS 16,Mobile,True
22043,2025-05-22T10:13:24.702664,86.223.148.2,Edge 114.0.1823.67,Android 13,Tablet,True
63143,2025-05-08T16:55:36.188530,96.182.252.75,Safari 16.3,iOS 16,Mobile,True
29922,2025-05-15T09:03:15.015730,153.107.60.67,Safari 16.3,iOS 16,Tablet,True
89475,2025-05-18T12:11:48.399570,113.138.114.140,Firefox 114.0,Android 13,Tablet,True
48648,2025-05-06T05:26:59.701059,100.230.227.185,Edge 114.0.1823.67,Android 13,Mobile,True
17292,2025-05-13T18:51:34.419296,175.29.21.231,Safari 16.4,iOS 16,Mobile,True
70088,2025-05-22T14:39:48.682161,72.44.19.15,Safari 15.6,iOS 16,Tablet,True
19466,2025-05-13T14:42:49.917023,189.242.21.155,Safari 15.6,iOS 16,Tablet,True
16244,2025-05-01T21:32:39.808688,195.41.6.164,Chrome 114.0.5735.91,Windows 11,Desktop,True
9276,2025-05-27T13:05:32.605207,197.207.38.119,Safari 15.6,macOS 13,Desktop,True
11328,2025-05-20T08:11:30.486558,178.108.111.34,Firefox 114.0,Android 13,Tablet,True
97605,2025-05-22T23:55:06.333558,223.221.145.109,Safari 15.6,iOS 16,Tablet,True
22293,2025-05-13T23:25:26.974426,139.76.216.68,Chrome 113.0.0,Windows 10,Desktop,True
44483,2025-04-28T23:17:53.636508,184.202.124.235,Firefox 114.0,Android 13,Mobile,True
17108,2025-05-02T23:00:02.679645,209.134.145.208,Safari 16.3,iOS 16,Mobile,True
45208,2025-05-13T07:49:11.444854,167.170.71.91,Safari 16.3,macOS 13,Desktop,True
22042,2025-05-18T01:59:37.182051,126.194.139.40,Firefox 113.0.1,Android 13,Mobile,True
95579,2025-05-13T14:57:50.926152,207.253.24.145,Edge 113.0.1774.57,Windows 10,Desktop,True
91529,2025-04-29T23:31:25.794653,58.1.24.19,Edge 113.0.1774.57,Windows 11,Desktop,True
58025,2025-05-08T14:51:33.452633,130.167.85.219,Chrome 114.0.5735.91,Windows 11,Desktop,True
24214,2025-05-21T10:51:05.487379,223.101.238.74,Safari 16.3,iOS 16,Mobile,True
53547,2025-05-01T16:07:43.114140,108.70.0.159,Edge 113.0.1774.57,Windows 10,Desktop,True
3507,2025-05-20T21:34:38.049618,220.131.45.4,Safari 15.6,macOS 13,Desktop,True
64288,2025-05-22T17:36:26.909974,14.251.193.239,Chrome 115.0.5790.98,Android 13,Mobile,True
91669,2025-05-14T12:18:49.959689,139.16.201.140,Safari 16.3,iOS 16,Mobile,True
24336,2025-05-16T23:44:11.207776,194.206.93.186,Edge 114.0.1823.67,Android 13,Tablet,True
24608,2025-04-29T09:27:55.177235,141.211.2.87,Safari 15.6,iOS 16,Tablet,True
37537,2025-05-13T03:41:52.926319,128.59.61.210,Chrome 115.0.5790.98,Windows 11,Desktop,True
22509,2025-05-10T19:12:54.852962,140.202.41.230,Edge 114.0.1823.67,Windows 11,Tablet,True
49361,2025-04-29T01:57:57.068553,162.67.246.25,Firefox 114.0,Android 13,Mobile,True
68827,2025-05-10T20:42:24.708137,76.158.14.35,Safari 16.3,iOS 16,Tablet,False
88954,2025-05-11T05:06:38.910503,30.56.130.202,Chrome 114.0.5735.91,Ubuntu 22.04,Desktop,True
43656,2025-05-09T03:56:19.965656,184.158.30.58,Firefox 112.0,Windows 11,Tablet,True
24393,2025-05-10T03:16:00.497055,149.15.243.197,Chrome 115.0.5790.98,Android 13,Tablet,True
14913,2025-05-26T22:46:02.974307,103.204.203.92,Edge 114.0.1823.67,Windows 11,Desktop,True
33638,2025-05-23T09:24:12.941976,208.162.136.52,Edge 114.0.1823.67,Ubuntu 22.04,Desktop,True
79054,2025-05-10T02:23:10.506687,214.104.102.141,Safari 16.3,macOS 13,Desktop,True
77241,2025-05-12T20:30:01.348277,144.211.234.135,Safari 15.6,iOS 16,Mobile,True
5233,2025-05-02T23:11:13.353941,156.184.219.254,Safari 16.4,iOS 16,Mobile,True
96483,2025-05-19T16:26:21.118681,37.168.15.136,Chrome 115.0.5790.98,Windows 10,Desktop,True
98376,2025-04-29T23:42:00.192508,216.162.14.224,Chrome 113.0.0,Windows 10,Desktop,True
97834,2025-05-13T14:40:10.433380,201.6.53.227,Edge 113.0.1774.57,Ubuntu 22.04,Desktop,True
16553,2025-05-13T18:02:20.671396,203.38.195.124,Firefox 112.0,Windows 10,Desktop,True
67354,2025-04-29T22:51:32.431275,29.66.227.107,Firefox 114.0,Android 13,Mobile,True
1115,2025-05-24T21:21:55.850090,223.248.181.77,Edge 113.0.1774.57,Windows 11,Tablet,True
26433,2025-05-17T02:48:44.465870,110.184.100.21,Chrome 114.0.5735.91,Android 13,Mobile,True
72576,2025-05-13T23:45:50.077866,144.185.196.223,Safari 16.4,iOS 16,Mobile,True
30660,2025-05-17T22:21:47.183532,208.194.90.165,Safari 16.4,macOS 13,Desktop,True
94216,2025-05-23T02:33:26.208099,48.33.159.191,Firefox 113.0.1,Android 13,Mobile,True
75304,2025-05-11T23:49:41.787134,207.219.42.206,Safari 16.3,iOS 16,Mobile,False
87324,2025-05-18T05:35:52.038090,182.198.203.17,Edge 114.0.1823.67,Android 13,Tablet,True
56086,2025-05-06T23:42:21.463922,47.233.75.212,Safari 16.3,macOS 13,Desktop,True
14618,2025-05-23T05:21:16.835355,147.181.50.55,Chrome 113.0.0,Android 13,Mobile,True
98630,2025-05-09T05:25:41.631734,156.174.177.12,Firefox 112.0,Android 13,Mobile,True
23053,2025-05-17T10:54:29.233409,168.39.199.72,Safari 16.3,iOS 16,Tablet,True
33984,2025-05-21T23:38:37.275263,193.74.2.50,Chrome 113.0.0,Windows 11,Tablet,True
69572,2025-05-27T02:25:00.388951,189.0.194.192,Chrome 115.0.5790.98,Ubuntu 22.04,Desktop,True
25099,2025-05-07T07:58:32.110519,100.18.13.91,Safari 16.4,macOS 13,Desktop,True
75043,2025-05-28T00:56:01.431842,201.62.44.122,Safari 16.3,iOS 16,Mobile,True
45400,2025-05-01T01:21:05.040871,203.206.158.26,Safari 15.6,macOS 13,Desktop,True
15194,2025-05-26T19:21:59.108089,46.211.187.16,Edge 114.0.1823.67,Android 13,Tablet,True
15309,2025-05-16T20:32:43.579124,223.52.146.205,Firefox 113.0.1,Android 13,Mobile,True
20906,2025-05-02T20:00:37.927797,145.150.145.171,Safari 16.3,iOS 16,Mobile,True
53762,2025-05-25T21:55:52.363420,120.155.35.62,Safari 15.6,macOS 13,Desktop,True
46888,2025-05-09T12:31:09.434292,202.153.6.148,Chrome 113.0.0,Windows 10,Desktop,True
59561,2025-05-13T06:05:36.640822,37.255.64.154,Firefox 112.0,Android 13,Tablet,True
23308,2025-05-26T11:12:21.609853,221.147.195.129,Safari 16.4,iOS 16,Tablet,True
60552,2025-05-28T11:33:59.812232,4.53.247.21,Safari 16.3,macOS 13,Desktop,True
58517,2025-05-15T11:51:47.866266,42.40.96.42,Safari 15.6,iOS 16,Tablet,True
55576,2025-05-18T22:31:27.799158,5.170.233.15,Firefox 114.0,Android 13,Mobile,True
21373,2025-05-16T10:38:01.992595,167.158.115.204,Edge 113.0.1774.57,Windows 10,Desktop,True
71028,2025-05-14T18:54:56.746070,201.214.79.225,Chrome 113.0.0,Android 13,Mobile,True
76112,2025-05-01T20:28:05.039989,79.233.181.228,Chrome 114.0.5735.91,Android 13,Mobile,True
82623,2025-05-25T16:38:49.139230,130.190.49.29,Chrome 115.0.5790.98,Android 13,Mobile,True
40092,2025-05-07T14:25:22.519733,210.251.234.107,Safari 16.4,iOS 16,Tablet,True
53037,2025-05-09T08:29:13.730904,43.140.211.203,Safari 16.3,macOS 13,Desktop,True
83056,2025-05-21T00:05:29.611598,195.108.17.185,Edge 114.0.1823.67,Windows 11,Tablet,True
85959,2025-05-21T07:53:54.858977,205.25.3.73,Safari 16.4,iOS 16,Tablet,True
35397,2025-05-07T12:05:15.835996,154.126.188.94,Safari 15.6,iOS 16,Mobile,True
1970,2025-05-14T03:33:00.715044,208.159.70.236,Chrome 113.0.0,Windows 11,Desktop,True
71331,2025-05-22T02:07:23.167972,202.75.121.212,Chrome 114.0.5735.91,Android 13,Tablet,True
95655,2025-05-03T15:53:15.072397,83.184.113.78,Edge 113.0.1774.57,Android 13,Tablet,True
20195,2025-05-15T16:37:49.703197,20.231.55.187,Safari 16.4,iOS 16,Tablet,True
2905,2025-05-02T00:36:47.436965,162.249.255.202,Chrome 115.0.5790.98,Android 13,Mobile,True
99538,2025-05-01T12:18:19.758133,60.7.126.78,Firefox 113.0.1,Ubuntu 22.04,Desktop,True
7549,2025-05-08T15:01:09.241701,166.149.172.148,Safari 16.4,iOS 16,Tablet,True
79942,2025-05-11T09:48:31.327541,88.70.67.156,Firefox 114.0,Windows 11,Tablet,True
53259,2025-05-01T06:44:26.678095,183.215.10.178,Edge 113.0.1774.57,Android 13,Mobile,True
40426,2025-05-10T22:52:29.609714,217.16.126.135,Edge 113.0.1774.57,Windows 11,Tablet,True
81919,2025-05-24T21:14:21.096697,219.62.220.227,Safari 16.3,iOS 16,Mobile,True
74370,2025-05-23T03:33:44.783014,185.125.162.207,Safari 16.3,iOS 16,Mobile,True
22062,2025-05-04T21:03:10.402941,99.47.56.145,Safari 16.3,iOS 16,Mobile,True
70376,2025-05-03T08:23:28.709181,173.223.183.238,Safari 16.4,macOS 13,Desktop,True
80687,2025-05-22T06:00:12.238239,82.79.7.174,Chrome 114.0.5735.91,Windows 11,Desktop,True
20159,2025-05-09T10:37:11.921631,158.74.123.97,Edge 114.0.1823.67,Windows 11,Desktop,True
47439,2025-04-30T15:49:34.987594,40.132.19.35,Safari 16.3,iOS 16,Mobile,True
41047,2025-05-23T21:45:25.952964,82.140.8.95,Safari 15.6,macOS 13,Desktop,True
80415,2025-05-28T05:13:59.228150,2.152.106.80,Safari 16.4,iOS 16,Tablet,True
43510,2025-05-15T11:25:09.045385,164.193.194.146,Chrome 113.0.0,Android 13,Mobile,True
66942,2025-05-02T05:28:21.712034,169.142.60.30,Firefox 113.0.1,Windows 11,Desktop,True
31169,2025-05-19T09:51:15.430210,82.45.62.135,Edge 113.0.1774.57,Windows 11,Desktop,True
93332,2025-05-24T01:53:44.281199,179.168.106.149,Edge 114.0.1823.67,Android 13,Tablet,True
67717,2025-05-27T06:20:14.389661,64.39.94.218,Firefox 114.0,Windows 10,Desktop,True
34424,2025-05-10T20:11:17.195292,143.135.197.88,Safari 16.4,iOS 16,Mobile,True
39924,2025-04-30T17:29:00.962585,54.175.7.110,Edge 114.0.1823.67,Windows 11,Tablet,True
46710,2025-05-06T21:03:01.931137,22.79.232.234,Safari 15.6,iOS 16,Mobile,True
75603,2025-05-21T06:04:26.859838,85.252.182.242,Edge 113.0.1774.57,Ubuntu 22.04,Desktop,True
13473,2025-05-09T19:49:14.910316,185.123.184.248,Safari 16.4,macOS 13,Desktop,True
57508,2025-04-30T06:16:47.835575,205.12.234.68,Firefox 114.0,Android 13,Mobile,True
45218,2025-05-17T08:46:11.416778,118.80.77.44,Chrome 113.0.0,Android 13,Mobile,True
53262,2025-05-09T05:59:01.493389,175.146.61.229,Firefox 114.0,Android 13,Tablet,True
90528,2025-05-21T05:52:11.454064,140.227.198.199,Edge 113.0.1774.57,Windows 11,Desktop,True
92856,2025-04-29T08:14:50.403189,200.128.25.211,Chrome 113.0.0,Android 13,Mobile,True
72357,2025-05-17T13:09:34.780173,59.138.206.39,Edge 114.0.1823.67,Windows 11,Desktop,True
94289,2025-05-19T00:38:30.375016,102.146.211.222,Safari 16.4,iOS 16,Mobile,True
71176,2025-05-11T00:32:26.790929,37.20.42.111,Safari 15.6,macOS 13,Desktop,True
65314,2025-05-08T00:39:36.582516,209.7.181.57,Edge 114.0.1823.67,Windows 10,Desktop,True
59111,2025-04-30T08:15:28.741094,205.193.220.233,Firefox 114.0,Android 13,Mobile,True
16536,2025-05-05T14:54:42.799602,203.137.178.241,Chrome 113.0.0,Android 13,Tablet,True
26709,2025-05-24T16:39:37.087863,204.222.69.204,Chrome 113.0.0,Android 13,Mobile,True
20804,2025-05-02T12:31:58.726601,218.235.122.40,Safari 16.4,iOS 16,Mobile,True
43484,2025-05-07T03:09:32.923239,203.230.112.14,Safari 15.6,iOS 16,Tablet,False
52264,2025-04-30T08:08:45.036354,70.214.202.37,Safari 16.4,iOS 16,Tablet,True
32106,2025-05-03T21:21:04.204586,66.186.1.140,Safari 15.6,iOS 16,Tablet,True
94206,2025-05-13T09:58:08.710785,183.105.128.119,Firefox 114.0,Windows 10,Desktop,True
53789,2025-05-18T17:43:25.494127,200.176.217.17,Chrome 114.0.5735.91,Android 13,Mobile,True
68480,2025-05-21T01:24:48.982483,183.35.200.185,Firefox 112.0,Windows 11,Tablet,True
43353,2025-05-09T23:42:34.539801,123.173.182.123,Chrome 115.0.5790.98,Windows 11,Tablet,True
43350,2025-05-26T22:12:51.095210,175.184.107.44,Safari 16.3,iOS 16,Tablet,True
79920,2025-05-12T16:24:26.991165,136.13.177.13,Safari 16.4,macOS 13,Desktop,True
3153,2025-05-13T01:41:54.940879,186.206.192.13,Safari 15.6,macOS 13,Desktop,True
93652,2025-05-10T15:20:11.059688,42.65.161.147,Firefox 112.0,Windows 11,Desktop,True
47475,2025-05-04T04:15:05.645701,212.73.17.0,Chrome 113.0.0,Android 13,Mobile,True
49663,2025-05-19T17:11:01.978901,155.236.116.235,Safari 15.6,iOS 16,Mobile,True
85592,2025-05-28T05:34:22.721159,214.71.94.222,Safari 15.6,iOS 16,Mobile,True
55104,2025-05-17T06:18:11.496641,13.225.232.111,Edge 114.0.1823.67,Windows 11,Desktop,True
53103,2025-05-27T11:53:34.676624,190.114.125.250,Safari 16.4,iOS 16,Tablet,True
65975,2025-04-30T17:35:40.242536,173.71.41.139,Safari 16.3,iOS 16,Tablet,True
22319,2025-05-05T06:18:34.086336,4.141.93.137,Chrome 113.0.0,Android 13,Mobile,False
36316,2025-05-17T05:23:38.634443,195.190.62.88,Chrome 114.0.5735.91,Windows 11,Tablet,True
43558,2025-05-19T04:15:21.777845,190.66.66.89,Firefox 112.0,Ubuntu 22.04,Desktop,True
55474,2025-04-29T18:45:21.811963,24.104.176.85,Safari 16.3,iOS 16,Mobile,True
74837,2025-05-03T22:59:02.281981,124.127.82.2,Firefox 114.0,Ubuntu 22.04,Desktop,True
6539,2025-05-23T08:32:37.970244,206.252.190.178,Firefox 113.0.1,Android 13,Tablet,True
89608,2025-05-08T03:19:14.483644,201.35.244.76,Safari 16.3,iOS 16,Mobile,True
65411,2025-05-26T08:03:15.961013,167.12.209.220,Chrome 113.0.0,Android 13,Mobile,True
56392,2025-05-15T21:09:24.237365,210.24.33.167,Firefox 113.0.1,Ubuntu 22.04,Desktop,True
98681,2025-05-14T10:18:21.994825,216.68.146.134,Chrome 114.0.5735.91,Android 13,Tablet,True
22195,2025-05-13T03:14:30.377523,221.28.179.176,Edge 113.0.1774.57,Windows 10,Desktop,True
15789,2025-05-04T06:04:28.122294,192.230.236.7,Edge 113.0.1774.57,Windows 11,Tablet,True
27895,2025-05-05T11:59:49.672330,213.58.221.187,Safari 16.4,iOS 16,Mobile,True
44368,2025-05-18T01:25:00.075686,136.70.125.193,Safari 16.4,iOS 16,Tablet,True
24719,2025-05-20T06:50:44.815081,56.182.71.101,Chrome 114.0.5735.91,Ubuntu 22.04,Desktop,True
22317,2025-05-01T00:36:54.569687,192.100.200.180,Firefox 112.0,Windows 10,Desktop,True
75065,2025-05-03T00:47:19.728469,160.179.54.47,Chrome 115.0.5790.98,Android 13,Mobile,True
89892,2025-05-25T16:39:36.292892,147.166.74.139,Safari 15.6,iOS 16,Tablet,True
34163,2025-05-18T01:18:24.736904,206.240.60.67,Safari 15.6,iOS 16,Mobile,True
52408,2025-05-06T03:15:32.046257,170.70.98.142,Edge 114.0.1823.67,Android 13,Tablet,True
29680,2025-05-11T11:46:35.178030,198.71.86.141,Edge 114.0.1823.67,Windows 10,Desktop,True
5676,2025-05-05T03:42:00.149731,146.217.115.209,Chrome 113.0.0,Android 13,Tablet,True
14954,2025-05-22T09:08:10.462509,54.171.105.64,Chrome 113.0.0,Windows 10,Desktop,True
